Datetime,Temperature,Cloud_Cover,Wind_Speed,Shortwave_Radiation
2026-05-10 04:00:00,12.1,100,6.9,15.0
2026-05-10 05:00:00,12.3,100,8.6,42.0
2026-05-10 06:00:00,12.5,100,10.6,106.0
2026-05-10 07:00:00,12.5,100,10.0,102.0
2026-05-10 08:00:00,12.8,100,10.4,155.0
2026-05-10 09:00:00,13.2,100,9.2,185.0
2026-05-10 10:00:00,13.6,100,11.1,238.0
2026-05-10 11:00:00,13.4,100,12.3,223.0
2026-05-10 12:00:00,13.3,100,10.9,122.0
2026-05-10 13:00:00,13.1,100,9.9,103.0
2026-05-10 14:00:00,13.0,100,8.6,78.0
2026-05-10 15:00:00,12.6,100,12.3,46.0
2026-05-10 16:00:00,12.3,100,12.1,49.0
2026-05-10 17:00:00,12.1,100,12.9,27.0
2026-05-10 18:00:00,12.1,100,12.1,1.0
2026-05-10 19:00:00,11.9,100,11.1,0.0
2026-05-10 20:00:00,11.6,100,11.0,0.0
2026-05-10 21:00:00,11.0,96,10.2,0.0
2026-05-10 22:00:00,9.6,98,7.6,0.0
2026-05-10 23:00:00,8.8,100,7.5,0.0
2026-05-11 00:00:00,8.6,40,8.7,0.0
2026-05-11 01:00:00,7.7,6,9.8,0.0
2026-05-11 02:00:00,7.1,6,8.0,0.0
2026-05-11 03:00:00,6.7,0,8.4,12.0
2026-05-11 04:00:00,7.9,0,10.2,114.0
2026-05-11 05:00:00,9.6,0,8.7,272.0
2026-05-11 06:00:00,11.1,0,8.6,440.0
2026-05-11 07:00:00,13.1,0,8.8,598.0
2026-05-11 08:00:00,14.6,24,10.1,729.0
2026-05-11 09:00:00,15.9,76,11.2,783.0
2026-05-11 10:00:00,16.2,56,11.1,646.0
2026-05-11 11:00:00,16.9,100,10.6,709.0
2026-05-11 12:00:00,17.8,77,9.9,576.0
2026-05-11 13:00:00,18.3,42,9.8,544.0
2026-05-11 14:00:00,18.5,33,10.8,471.0
2026-05-11 15:00:00,18.1,13,8.2,370.0
2026-05-11 16:00:00,17.4,6,3.5,236.0
2026-05-11 17:00:00,15.3,2,1.6,87.0
2026-05-11 18:00:00,13.4,2,3.0,5.0
2026-05-11 19:00:00,11.8,4,4.5,0.0
2026-05-11 20:00:00,11.6,6,10.9,0.0
2026-05-11 21:00:00,11.4,0,12.1,0.0
2026-05-11 22:00:00,10.8,33,11.8,0.0
2026-05-11 23:00:00,11.1,0,13.1,0.0
2026-05-12 00:00:00,10.8,1,12.9,0.0
2026-05-12 01:00:00,10.4,0,13.0,0.0
2026-05-12 02:00:00,10.6,4,14.6,0.0
2026-05-12 03:00:00,11.0,0,16.5,12.0
2026-05-12 04:00:00,12.3,64,19.7,111.0
2026-05-12 05:00:00,13.9,99,21.7,253.0
2026-05-12 06:00:00,14.4,100,18.5,344.0
2026-05-12 07:00:00,15.4,100,19.8,307.0
2026-05-12 08:00:00,17.2,100,22.4,404.0
2026-05-12 09:00:00,18.4,86,24.9,503.0
2026-05-12 10:00:00,17.5,90,22.5,662.0
2026-05-12 11:00:00,19.2,100,26.5,633.0
2026-05-12 12:00:00,19.5,100,24.5,498.0
2026-05-12 13:00:00,18.5,91,27.6,372.0
2026-05-12 14:00:00,17.5,100,30.3,484.0
2026-05-12 15:00:00,14.7,100,25.3,198.0
2026-05-12 16:00:00,12.8,100,20.4,74.0
2026-05-12 17:00:00,12.1,100,18.2,12.0
2026-05-12 18:00:00,12.4,100,17.3,1.0
2026-05-12 19:00:00,12.4,100,16.6,0.0
2026-05-12 20:00:00,12.4,100,15.7,0.0
2026-05-12 21:00:00,12.2,100,14.7,0.0
2026-05-12 22:00:00,12.1,100,13.6,0.0
2026-05-12 23:00:00,12.1,100,13.0,0.0
2026-05-13 00:00:00,12.4,100,12.8,0.0
2026-05-13 01:00:00,12.5,100,11.5,0.0
2026-05-13 02:00:00,12.4,100,12.8,0.0
2026-05-13 03:00:00,12.4,100,14.8,6.0
2026-05-13 04:00:00,12.5,100,16.1,44.0
2026-05-13 05:00:00,12.9,100,16.4,68.0
2026-05-13 06:00:00,13.2,100,16.2,95.0
2026-05-13 07:00:00,13.9,100,15.6,199.0
2026-05-13 08:00:00,14.4,100,14.9,241.0
2026-05-13 09:00:00,14.9,100,16.6,297.0
2026-05-13 10:00:00,12.7,100,20.2,240.0
2026-05-13 11:00:00,14.4,100,20.5,511.0
2026-05-13 12:00:00,14.1,100,17.7,448.0
2026-05-13 13:00:00,14.7,100,18.7,477.0
2026-05-13 14:00:00,14.2,100,19.6,355.0
2026-05-13 15:00:00,13.3,100,19.5,191.0
2026-05-13 16:00:00,12.8,100,18.9,144.0
2026-05-13 17:00:00,12.1,100,18.5,46.0
2026-05-13 18:00:00,11.7,100,18.4,3.0
2026-05-13 19:00:00,11.2,100,19.2,0.0
2026-05-13 20:00:00,10.8,39,19.3,0.0
2026-05-13 21:00:00,9.4,5,15.4,0.0
2026-05-13 22:00:00,8.4,4,15.3,0.0
2026-05-13 23:00:00,7.8,26,15.2,0.0
2026-05-14 00:00:00,7.4,33,16.3,0.0
2026-05-14 01:00:00,7.1,58,15.7,0.0
2026-05-14 02:00:00,6.7,49,14.8,0.0
2026-05-14 03:00:00,6.6,60,14.6,14.0
2026-05-14 04:00:00,7.8,48,13.5,116.0
2026-05-14 05:00:00,9.2,66,16.7,266.0
2026-05-14 06:00:00,10.9,37,17.5,433.0
2026-05-14 07:00:00,12.3,49,19.2,600.0
2026-05-14 08:00:00,13.6,57,21.2,726.0
2026-05-14 09:00:00,14.1,76,19.9,690.0
2026-05-14 10:00:00,15.1,93,19.1,780.0
2026-05-14 11:00:00,15.5,64,18.3,679.0
2026-05-14 12:00:00,16.9,71,17.5,644.0
2026-05-14 13:00:00,16.5,65,17.5,545.0
2026-05-14 14:00:00,16.2,89,16.5,461.0
2026-05-14 15:00:00,15.9,100,15.8,233.0
2026-05-14 16:00:00,15.2,100,11.7,122.0
2026-05-14 17:00:00,14.2,100,11.8,44.0
2026-05-14 18:00:00,13.4,100,10.6,4.0
2026-05-14 19:00:00,11.8,100,8.5,0.0
2026-05-14 20:00:00,10.9,100,10.2,0.0
2026-05-14 21:00:00,10.4,100,6.0,0.0
2026-05-14 22:00:00,9.6,100,5.1,0.0
2026-05-14 23:00:00,9.2,100,5.7,0.0
2026-05-15 00:00:00,8.8,76,8.8,0.0
2026-05-15 01:00:00,8.4,88,9.8,0.0
2026-05-15 02:00:00,8.2,95,9.1,0.0
2026-05-15 03:00:00,8.4,42,11.6,10.0
2026-05-15 04:00:00,9.2,58,11.7,105.0
2026-05-15 05:00:00,10.6,14,13.5,211.0
2026-05-15 06:00:00,13.1,3,13.7,403.0
2026-05-15 07:00:00,15.4,0,15.1,615.0
2026-05-15 08:00:00,16.8,1,17.5,748.0
2026-05-15 09:00:00,17.8,34,17.0,842.0
2026-05-15 10:00:00,18.5,71,16.7,814.0
2026-05-15 11:00:00,19.0,52,15.9,735.0
2026-05-15 12:00:00,19.6,20,12.9,734.0
2026-05-15 13:00:00,19.7,43,13.1,695.0
2026-05-15 14:00:00,19.5,45,12.5,503.0
2026-05-15 15:00:00,19.1,20,11.3,361.0
2026-05-15 16:00:00,18.1,21,6.4,240.0
2026-05-15 17:00:00,16.0,8,5.2,101.0
2026-05-15 18:00:00,14.6,2,3.7,9.0
2026-05-15 19:00:00,14.4,2,1.9,0.0
2026-05-15 20:00:00,13.3,2,1.0,0.0
2026-05-15 21:00:00,12.2,0,2.0,0.0
2026-05-15 22:00:00,10.9,0,7.2,0.0
2026-05-15 23:00:00,10.2,0,7.7,0.0
2026-05-16 00:00:00,9.3,0,7.3,0.0
2026-05-16 01:00:00,8.9,0,7.1,0.0
2026-05-16 02:00:00,8.4,3,6.6,0.0
2026-05-16 03:00:00,9.0,5,6.6,18.0
2026-05-16 04:00:00,11.7,1,8.5,131.0
2026-05-16 05:00:00,15.0,0,7.0,295.0
2026-05-16 06:00:00,17.8,0,7.6,465.0
2026-05-16 07:00:00,19.4,0,12.1,623.0
2026-05-16 08:00:00,20.0,0,13.8,753.0
2026-05-16 09:00:00,20.6,0,14.1,843.0
2026-05-16 10:00:00,21.1,2,13.8,886.0
2026-05-16 11:00:00,21.5,2,13.9,880.0
2026-05-16 12:00:00,22.5,0,14.7,827.0
2026-05-16 13:00:00,22.5,0,13.9,729.0
2026-05-16 14:00:00,22.2,2,13.1,593.0
2026-05-16 15:00:00,21.5,2,12.3,432.0
2026-05-16 16:00:00,20.3,9,8.8,262.0
2026-05-16 17:00:00,17.9,13,7.3,104.0
2026-05-16 18:00:00,16.0,27,7.0,9.0
2026-05-16 19:00:00,14.8,28,6.6,0.0
2026-05-16 20:00:00,14.7,71,8.9,0.0
2026-05-16 21:00:00,14.9,77,8.7,0.0
2026-05-16 22:00:00,14.1,76,5.6,0.0
2026-05-16 23:00:00,12.8,40,5.1,0.0
2026-05-17 00:00:00,11.3,4,5.1,0.0
2026-05-17 01:00:00,10.2,13,6.1,0.0
2026-05-17 02:00:00,9.9,41,6.5,0.0
2026-05-17 03:00:00,10.9,43,7.0,18.0
2026-05-17 04:00:00,13.0,66,8.4,128.0
2026-05-17 05:00:00,15.1,19,8.3,281.0
2026-05-17 06:00:00,17.5,46,12.2,455.0
2026-05-17 07:00:00,19.5,95,14.5,597.0
2026-05-17 08:00:00,20.0,100,16.2,632.0
2026-05-17 09:00:00,20.6,100,16.3,721.0
2026-05-17 10:00:00,20.5,99,17.0,687.0
2026-05-17 11:00:00,20.1,98,14.5,514.0
2026-05-17 12:00:00,20.7,100,15.3,652.0
2026-05-17 13:00:00,20.8,100,15.1,486.0
2026-05-17 14:00:00,19.5,100,15.3,265.0
2026-05-17 15:00:00,19.0,100,14.5,274.0
2026-05-17 16:00:00,17.6,100,12.6,78.0
2026-05-17 17:00:00,16.6,98,9.5,15.0
2026-05-17 18:00:00,15.4,96,12.4,6.0
2026-05-17 19:00:00,15.1,100,11.9,0.0
2026-05-17 20:00:00,15.6,100,13.0,0.0
2026-05-17 21:00:00,15.4,95,14.1,0.0
2026-05-17 22:00:00,14.4,99,17.1,0.0
2026-05-17 23:00:00,13.4,100,15.9,0.0
2026-05-18 00:00:00,13.8,100,13.5,0.0
2026-05-18 01:00:00,13.6,100,12.4,0.0
2026-05-18 02:00:00,13.6,100,13.5,0.0
2026-05-18 03:00:00,13.7,100,15.4,6.0
2026-05-18 04:00:00,14.2,100,11.5,46.0
2026-05-18 05:00:00,15.2,100,8.4,145.0
2026-05-18 06:00:00,15.3,100,4.9,258.0
2026-05-18 07:00:00,16.4,57,3.3,221.0
2026-05-18 08:00:00,18.1,56,3.9,593.0
2026-05-18 09:00:00,19.1,100,6.7,516.0
2026-05-18 10:00:00,19.4,100,6.7,329.0
2026-05-18 11:00:00,20.1,100,5.6,391.0
2026-05-18 12:00:00,18.6,100,1.9,371.0
2026-05-18 13:00:00,18.8,100,7.7,528.0
2026-05-18 14:00:00,19.5,99,5.0,382.0
2026-05-18 15:00:00,19.9,99,4.3,315.0
2026-05-18 16:00:00,19.0,99,3.2,144.0
2026-05-18 17:00:00,18.1,100,1.2,60.0
2026-05-18 18:00:00,16.7,100,4.6,7.0
2026-05-18 19:00:00,16.1,97,1.8,0.0
2026-05-18 20:00:00,15.0,91,6.3,0.0
2026-05-18 21:00:00,14.1,96,7.2,0.0
2026-05-18 22:00:00,13.4,36,5.6,0.0
2026-05-18 23:00:00,12.6,75,5.7,0.0
2026-05-19 00:00:00,12.1,79,5.1,0.0
2026-05-19 01:00:00,11.8,99,3.6,0.0
2026-05-19 02:00:00,11.4,100,4.2,0.0
2026-05-19 03:00:00,12.0,100,8.4,17.0
2026-05-19 04:00:00,13.2,100,7.9,97.0
2026-05-19 05:00:00,15.1,99,6.7,206.0
2026-05-19 06:00:00,17.0,100,10.0,326.0
2026-05-19 07:00:00,17.7,100,11.3,275.0
2026-05-19 08:00:00,19.5,100,15.1,499.0
2026-05-19 09:00:00,20.0,100,15.2,448.0
2026-05-19 10:00:00,19.4,100,14.5,278.0
2026-05-19 11:00:00,19.4,100,15.4,390.0
2026-05-19 12:00:00,20.4,98,14.0,511.0
2026-05-19 13:00:00,20.3,45,15.9,426.0
2026-05-19 14:00:00,20.6,45,15.9,521.0
2026-05-19 15:00:00,20.0,20,16.9,353.0
2026-05-19 16:00:00,16.7,96,13.6,252.0
2026-05-19 17:00:00,15.9,70,15.9,48.0
2026-05-19 18:00:00,15.6,37,13.4,8.0
2026-05-19 19:00:00,15.6,25,14.6,0.0
2026-05-19 20:00:00,15.4,14,16.3,0.0
2026-05-19 21:00:00,15.0,46,15.7,0.0
2026-05-19 22:00:00,14.8,22,14.8,0.0
2026-05-19 23:00:00,14.6,5,14.2,0.0
2026-05-20 00:00:00,14.1,0,11.8,0.0
2026-05-20 01:00:00,13.9,2,14.0,0.0
2026-05-20 02:00:00,13.6,5,14.4,0.0
2026-05-20 03:00:00,13.7,26,15.0,21.0
2026-05-20 04:00:00,14.6,5,12.6,126.0
2026-05-20 05:00:00,16.3,27,12.5,285.0
2026-05-20 06:00:00,17.2,84,12.6,436.0
2026-05-20 07:00:00,18.2,57,13.2,369.0
2026-05-20 08:00:00,20.5,50,13.5,542.0
2026-05-20 09:00:00,22.5,33,14.1,761.0
2026-05-20 10:00:00,23.5,59,13.7,871.0
2026-05-20 11:00:00,23.0,96,14.4,753.0
2026-05-20 12:00:00,21.1,98,10.9,502.0
2026-05-20 13:00:00,20.0,99,16.4,445.0
2026-05-20 14:00:00,20.1,100,4.5,314.0
2026-05-20 15:00:00,20.0,100,14.8,223.0
2026-05-20 16:00:00,19.5,99,15.3,180.0
2026-05-20 17:00:00,18.7,94,19.5,74.0
2026-05-20 18:00:00,18.7,98,14.6,9.0
2026-05-20 19:00:00,17.6,80,14.7,0.0
2026-05-20 20:00:00,17.1,59,13.8,0.0
2026-05-20 21:00:00,16.6,85,16.7,0.0
2026-05-20 22:00:00,15.6,98,16.3,0.0
2026-05-20 23:00:00,14.8,92,12.2,0.0
2026-05-21 00:00:00,15.1,25,12.5,0.0
2026-05-21 01:00:00,14.6,14,8.2,0.0
2026-05-21 02:00:00,13.7,22,6.7,0.0
2026-05-21 03:00:00,14.4,20,11.2,22.0
2026-05-21 04:00:00,16.0,3,12.6,132.0
2026-05-21 05:00:00,17.9,40,13.1,287.0
2026-05-21 06:00:00,19.5,20,12.7,450.0
2026-05-21 07:00:00,21.2,5,12.1,601.0
2026-05-21 08:00:00,22.8,20,12.9,728.0
2026-05-21 09:00:00,23.8,13,13.6,805.0
2026-05-21 10:00:00,24.7,87,14.0,852.0
2026-05-21 11:00:00,19.1,100,14.2,708.0
2026-05-21 12:00:00,23.4,98,12.4,350.0
2026-05-21 13:00:00,24.4,100,16.2,563.0
2026-05-21 14:00:00,23.8,98,16.7,430.0
2026-05-21 15:00:00,22.9,98,20.1,266.0
2026-05-21 16:00:00,21.4,96,13.9,167.0
2026-05-21 17:00:00,20.0,88,13.2,81.0
2026-05-21 18:00:00,18.8,99,11.0,11.0
2026-05-21 19:00:00,18.5,100,13.5,0.0
2026-05-21 20:00:00,18.8,100,14.2,0.0
2026-05-21 21:00:00,18.6,99,11.2,0.0
2026-05-21 22:00:00,18.1,99,12.1,0.0
2026-05-21 23:00:00,18.2,84,13.5,0.0
2026-05-22 00:00:00,15.6,0,13.3,0.0
2026-05-22 01:00:00,15.2,1,13.2,0.0
2026-05-22 02:00:00,15.0,12,12.5,0.0
2026-05-22 03:00:00,15.6,32,13.2,24.0
2026-05-22 04:00:00,17.5,20,12.4,138.0
2026-05-22 05:00:00,19.5,11,11.0,292.0
2026-05-22 06:00:00,21.0,40,11.0,424.0
2026-05-22 07:00:00,22.6,25,11.3,540.0
2026-05-22 08:00:00,24.1,26,10.8,645.0
2026-05-22 09:00:00,25.6,9,11.6,787.0
2026-05-22 10:00:00,26.7,1,12.5,835.0
2026-05-22 11:00:00,27.4,19,12.5,865.0
2026-05-22 12:00:00,25.4,41,9.4,769.0
2026-05-22 13:00:00,25.9,22,6.6,603.0
2026-05-22 14:00:00,24.5,13,16.0,515.0
2026-05-22 15:00:00,24.5,13,9.7,415.0
2026-05-22 16:00:00,23.0,6,15.0,266.0
2026-05-22 17:00:00,21.1,7,17.8,116.0
2026-05-22 18:00:00,19.5,16,13.7,15.0
2026-05-22 19:00:00,18.5,55,12.8,0.0
2026-05-22 20:00:00,18.4,97,17.2,0.0
2026-05-22 21:00:00,18.3,96,18.5,0.0
2026-05-22 22:00:00,17.4,91,16.8,0.0
2026-05-22 23:00:00,16.7,28,17.2,0.0
2026-05-23 00:00:00,16.1,5,17.9,0.0
2026-05-23 01:00:00,15.6,17,17.3,0.0
2026-05-23 02:00:00,15.1,7,17.5,0.0
2026-05-23 03:00:00,15.2,34,17.6,25.0
2026-05-23 04:00:00,16.1,34,14.5,129.0
2026-05-23 05:00:00,17.2,9,17.5,275.0
2026-05-23 06:00:00,18.5,14,19.1,413.0
2026-05-23 07:00:00,19.7,19,18.8,573.0
2026-05-23 08:00:00,21.0,6,20.4,709.0
2026-05-23 09:00:00,21.8,7,20.5,808.0
2026-05-23 10:00:00,22.3,5,19.6,851.0
2026-05-23 11:00:00,22.7,5,19.6,861.0
2026-05-23 12:00:00,23.7,5,20.4,815.0
2026-05-23 13:00:00,23.6,61,16.9,716.0
2026-05-23 14:00:00,23.0,51,17.1,548.0
2026-05-23 15:00:00,22.3,27,16.6,395.0
2026-05-23 16:00:00,21.1,36,13.9,241.0
2026-05-23 17:00:00,19.5,37,13.0,112.0
2026-05-23 18:00:00,18.2,12,14.6,16.0
2026-05-23 19:00:00,17.2,4,12.6,0.0
2026-05-23 20:00:00,15.9,1,9.8,0.0
2026-05-23 21:00:00,15.0,0,10.0,0.0
2026-05-23 22:00:00,14.4,0,10.7,0.0
2026-05-23 23:00:00,14.0,14,10.6,0.0
2026-05-24 00:00:00,12.9,0,10.3,0.0
2026-05-24 01:00:00,12.1,0,10.4,0.0
2026-05-24 02:00:00,11.7,0,10.5,0.0
2026-05-24 03:00:00,12.0,0,10.3,28.0
2026-05-24 04:00:00,13.6,0,10.5,148.0
2026-05-24 05:00:00,15.6,0,11.0,309.0
2026-05-24 06:00:00,17.9,0,12.6,477.0
2026-05-24 07:00:00,19.3,2,15.5,631.0
2026-05-24 08:00:00,20.5,66,17.1,756.0
2026-05-24 09:00:00,20.8,96,15.4,711.0
2026-05-24 10:00:00,21.9,100,14.4,730.0
2026-05-24 11:00:00,22.0,49,16.6,688.0
2026-05-24 12:00:00,23.2,33,14.9,729.0
2026-05-24 13:00:00,23.1,51,15.0,672.0
2026-05-24 14:00:00,22.9,73,15.0,563.0
2026-05-24 15:00:00,22.2,40,13.2,400.0
2026-05-24 16:00:00,21.2,60,8.3,183.0
2026-05-24 17:00:00,19.7,29,6.2,86.0
2026-05-24 18:00:00,18.3,7,10.4,14.0
2026-05-24 19:00:00,17.5,4,11.7,0.0
2026-05-24 20:00:00,16.2,32,9.2,0.0
2026-05-24 21:00:00,15.6,41,9.9,0.0
2026-05-24 22:00:00,15.2,9,10.5,0.0
2026-05-24 23:00:00,14.9,3,11.5,0.0
2026-05-25 00:00:00,13.9,3,11.6,0.0
2026-05-25 01:00:00,13.6,9,11.2,0.0
2026-05-25 02:00:00,13.4,3,12.0,0.0
2026-05-25 03:00:00,14.1,37,11.9,28.0
2026-05-25 04:00:00,15.8,38,13.0,138.0
2026-05-25 05:00:00,17.8,94,13.3,287.0
2026-05-25 06:00:00,19.6,100,13.6,429.0
2026-05-25 07:00:00,21.2,100,13.9,563.0
2026-05-25 08:00:00,22.2,98,18.9,642.0
2026-05-25 09:00:00,22.8,100,18.8,740.0
2026-05-25 10:00:00,23.1,100,20.8,754.0
2026-05-25 11:00:00,23.5,100,22.0,758.0
2026-05-25 12:00:00,23.9,100,23.3,660.0
2026-05-25 13:00:00,23.3,100,24.6,596.0
2026-05-25 14:00:00,22.9,99,24.9,550.0
2026-05-25 15:00:00,22.0,100,21.7,359.0
2026-05-25 16:00:00,20.9,100,19.5,165.0
2026-05-25 17:00:00,19.8,99,18.0,91.0
2026-05-25 18:00:00,18.9,98,15.5,15.0
2026-05-25 19:00:00,18.0,89,14.3,0.0
2026-05-25 20:00:00,16.3,98,9.5,0.0
2026-05-25 21:00:00,15.3,93,11.5,0.0
2026-05-25 22:00:00,15.6,93,13.2,0.0
2026-05-25 23:00:00,15.2,98,12.8,0.0
2026-05-26 00:00:00,15.5,98,17.6,0.0
2026-05-26 01:00:00,15.4,94,18.3,0.0
2026-05-26 02:00:00,15.2,53,19.2,0.0
2026-05-26 03:00:00,14.9,79,18.9,27.0
2026-05-26 04:00:00,15.6,11,17.5,137.0
2026-05-26 05:00:00,16.5,13,21.1,299.0
2026-05-26 06:00:00,17.6,17,21.0,452.0
2026-05-26 07:00:00,19.0,2,20.8,595.0
2026-05-26 08:00:00,20.5,0,22.1,752.0
2026-05-26 09:00:00,21.6,12,27.6,835.0
2026-05-26 10:00:00,23.0,80,34.2,882.0
2026-05-26 11:00:00,23.0,100,33.9,570.0
2026-05-26 12:00:00,23.3,97,34.9,415.0
2026-05-26 13:00:00,22.5,100,34.8,353.0
2026-05-26 14:00:00,22.0,71,30.2,282.0
2026-05-26 15:00:00,21.5,69,26.6,247.0
2026-05-26 16:00:00,20.9,64,23.2,208.0
2026-05-26 17:00:00,20.1,19,20.1,85.0
2026-05-26 18:00:00,18.9,19,15.7,16.0
2026-05-26 19:00:00,17.6,19,11.8,0.0
2026-05-26 20:00:00,17.0,98,10.3,0.0
2026-05-26 21:00:00,17.3,51,10.8,0.0
2026-05-26 22:00:00,16.2,100,9.5,0.0
2026-05-26 23:00:00,15.6,31,11.8,0.0
2026-05-27 00:00:00,16.2,92,14.0,0.0
2026-05-27 01:00:00,16.0,55,15.5,0.0
2026-05-27 02:00:00,15.4,37,14.1,0.0
2026-05-27 03:00:00,15.2,25,14.5,29.0
2026-05-27 04:00:00,16.8,39,14.7,143.0
2026-05-27 05:00:00,19.1,40,20.2,293.0
2026-05-27 06:00:00,20.9,32,26.7,450.0
2026-05-27 07:00:00,20.9,73,32.0,515.0
2026-05-27 08:00:00,20.9,50,30.1,459.0
2026-05-27 09:00:00,22.1,47,30.0,649.0
2026-05-27 10:00:00,23.3,98,33.4,745.0
2026-05-27 11:00:00,16.9,100,22.3,369.0
2026-05-27 12:00:00,20.0,9,22.8,517.0
2026-05-27 13:00:00,20.3,48,25.0,695.0
2026-05-27 14:00:00,20.2,63,30.9,459.0
2026-05-27 15:00:00,19.8,41,27.7,380.0
2026-05-27 16:00:00,18.5,57,24.0,261.0
2026-05-27 17:00:00,17.6,22,18.1,115.0
2026-05-27 18:00:00,16.1,7,17.4,20.0
2026-05-27 19:00:00,15.1,12,15.7,0.0
2026-05-27 20:00:00,13.9,2,12.8,0.0
2026-05-27 21:00:00,12.9,4,12.6,0.0
2026-05-27 22:00:00,12.1,2,13.0,0.0
2026-05-27 23:00:00,11.5,5,13.2,0.0
2026-05-28 00:00:00,10.2,0,11.8,0.0
2026-05-28 01:00:00,9.9,0,13.0,0.0
2026-05-28 02:00:00,9.2,0,12.7,0.0
2026-05-28 03:00:00,9.4,0,13.5,33.0
2026-05-28 04:00:00,10.6,0,13.7,160.0
2026-05-28 05:00:00,11.9,0,17.1,324.0
2026-05-28 06:00:00,13.1,24,18.3,492.0
2026-05-28 07:00:00,13.8,27,18.8,592.0
2026-05-28 08:00:00,14.4,93,21.8,715.0
2026-05-28 09:00:00,11.6,97,23.7,748.0
2026-05-28 10:00:00,10.3,12,23.2,643.0
2026-05-28 11:00:00,13.9,9,26.2,781.0
2026-05-28 12:00:00,15.4,16,25.0,803.0
2026-05-28 13:00:00,15.6,20,25.1,721.0
2026-05-28 14:00:00,14.2,2,26.2,561.0
2026-05-28 15:00:00,14.3,15,25.5,434.0
2026-05-28 16:00:00,13.9,16,21.9,269.0
2026-05-28 17:00:00,12.9,16,18.1,125.0
2026-05-28 18:00:00,11.9,6,13.9,21.0
2026-05-28 19:00:00,10.8,24,8.8,0.0
2026-05-28 20:00:00,11.1,70,16.5,0.0
2026-05-28 21:00:00,10.3,59,15.8,0.0
2026-05-28 22:00:00,9.2,19,17.0,0.0
2026-05-28 23:00:00,8.6,36,16.2,0.0
2026-05-29 00:00:00,8.0,35,15.2,0.0
2026-05-29 01:00:00,7.7,8,14.8,0.0
2026-05-29 02:00:00,7.3,3,15.0,0.0
2026-05-29 03:00:00,7.7,1,15.7,33.0
2026-05-29 04:00:00,8.8,2,17.1,156.0
2026-05-29 05:00:00,10.1,4,19.0,318.0
2026-05-29 06:00:00,11.1,9,19.9,487.0
2026-05-29 07:00:00,12.6,26,23.7,636.0
2026-05-29 08:00:00,13.7,13,25.9,700.0
2026-05-29 09:00:00,14.4,24,26.6,822.0
2026-05-29 10:00:00,14.9,53,25.6,843.0
2026-05-29 11:00:00,15.2,30,26.5,759.0
2026-05-29 12:00:00,14.8,40,26.5,788.0
2026-05-29 13:00:00,13.6,62,24.1,594.0
2026-05-29 14:00:00,13.8,80,26.5,567.0
2026-05-29 15:00:00,13.2,38,24.9,284.0
2026-05-29 16:00:00,11.5,90,18.1,239.0
2026-05-29 17:00:00,11.3,98,15.3,91.0
2026-05-29 18:00:00,9.9,94,14.5,16.0
2026-05-29 19:00:00,9.4,92,6.5,0.0
2026-05-29 20:00:00,8.6,95,12.3,0.0
2026-05-29 21:00:00,8.4,100,14.8,0.0
2026-05-29 22:00:00,8.2,100,14.5,0.0
2026-05-29 23:00:00,8.4,100,14.0,0.0
2026-05-30 00:00:00,8.1,100,14.3,0.0
2026-05-30 01:00:00,7.8,100,13.4,0.0
2026-05-30 02:00:00,7.8,100,15.6,0.0
2026-05-30 03:00:00,7.8,100,9.0,4.0
2026-05-30 04:00:00,7.8,100,11.5,38.0
2026-05-30 05:00:00,8.1,100,13.4,121.0
2026-05-30 06:00:00,9.2,100,14.7,304.0
2026-05-30 07:00:00,10.1,100,15.0,496.0
2026-05-30 08:00:00,11.1,100,16.4,526.0
2026-05-30 09:00:00,11.9,78,14.2,513.0
2026-05-30 10:00:00,13.6,100,15.8,766.0
2026-05-30 11:00:00,12.8,100,16.5,388.0
2026-05-30 12:00:00,14.2,98,16.5,306.0
2026-05-30 13:00:00,14.2,98,16.3,555.0
2026-05-30 14:00:00,12.5,91,19.7,469.0
2026-05-30 15:00:00,12.6,86,18.9,349.0
2026-05-30 16:00:00,11.8,98,16.2,180.0
2026-05-30 17:00:00,11.6,100,9.3,77.0
2026-05-30 18:00:00,10.2,100,6.5,15.0
2026-05-30 19:00:00,9.9,100,6.8,0.0
2026-05-30 20:00:00,9.5,89,5.5,0.0
2026-05-30 21:00:00,8.6,100,4.9,0.0
2026-05-30 22:00:00,8.9,100,1.9,0.0
2026-05-30 23:00:00,8.9,100,2.7,0.0
2026-05-31 00:00:00,9.1,100,4.0,0.0
2026-05-31 01:00:00,8.8,100,5.8,0.0
2026-05-31 02:00:00,8.7,100,6.8,0.0
2026-05-31 03:00:00,8.8,100,5.7,8.0
2026-05-31 04:00:00,9.1,100,2.7,51.0
2026-05-31 05:00:00,9.3,100,2.2,66.0
2026-05-31 06:00:00,9.4,100,1.5,91.0
2026-05-31 07:00:00,9.8,100,1.9,198.0
2026-05-31 08:00:00,10.9,95,3.5,350.0
2026-05-31 09:00:00,11.8,91,6.0,397.0
2026-05-31 10:00:00,12.1,100,8.7,368.0
2026-05-31 11:00:00,11.8,100,10.5,240.0
2026-05-31 12:00:00,12.4,100,9.0,296.0
2026-05-31 13:00:00,12.4,100,8.0,212.0
2026-05-31 14:00:00,12.2,100,7.7,139.0
2026-05-31 15:00:00,12.1,100,7.5,109.0
2026-05-31 16:00:00,12.1,92,5.2,85.0
